playlist_id,playlist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,track.disc_number,track.duration_ms,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track_number,track.uri,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,key_name,mode_name,key_mode
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.775,0.582,6,-8.992,1,0.0601,0.0655,0,0.229,0.816,126.728,6kKAhHW19RzCrChDKIxawJ,4,1,188426,FALSE,https://api.spotify.com/v1/tracks/6kKAhHW19RzCrChDKIxawJ,FALSE,Rap da Princesa,0,NA,5,spotify:track:6kKAhHW19RzCrChDKIxawJ,09AmVIeS5J3gBS9yOLT3JG,"Furacão 2000, 30 Anos Nacional, Vol. 2",2003-03-09,day,F#,major,F# major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.975,0.749,4,-11.225,1,0.274,0.0316,0,0.09,0.879,127.964,1POmNEWjpUo5DXzVyLgCRu,4,1,263040,FALSE,https://api.spotify.com/v1/tracks/1POmNEWjpUo5DXzVyLgCRu,FALSE,Endereço Dos Bailes,35,https://p.scdn.co/mp3-preview/016afcb5e2c3bc6902e746c22417d461caaa0ccd?cid=5980655d195f46ee8995cd0e1dd7f376,5,spotify:track:1POmNEWjpUo5DXzVyLgCRu,4O8Mp54WkrwqCtPwBfoZep,De Baile Em Baile,1995,year,E,major,E major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.905,0.944,0,-2.801,1,0.225,0.353,0.0991,0.139,0.815,124.344,2SK0v7rBirNZd2knIeJ7uC,4,1,123480,FALSE,https://api.spotify.com/v1/tracks/2SK0v7rBirNZd2knIeJ7uC,FALSE,Gaiteiro 2000,32,https://p.scdn.co/mp3-preview/6d9f92172d7af42ca2c2bc874f75905c400a900f?cid=5980655d195f46ee8995cd0e1dd7f376,15,spotify:track:2SK0v7rBirNZd2knIeJ7uC,7KxjMrJF8rkttFevPJaJZD,Nacional - 27 Anos,2000-03-09,day,C,major,C major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.969,0.301,9,-14.522,0,0.447,0.0805,0,0.0851,0.593,125.24,3C7RMiQxbuUdBazjKSXYQX,4,1,270840,FALSE,https://api.spotify.com/v1/tracks/3C7RMiQxbuUdBazjKSXYQX,FALSE,Feira de Acari,30,https://p.scdn.co/mp3-preview/eb11d879cfe1ffb5ab8598f0e3d8f7323caa326e?cid=5980655d195f46ee8995cd0e1dd7f376,9,spotify:track:3C7RMiQxbuUdBazjKSXYQX,5gBtXrrTYX8omj3j110vj6,Temas das Novelas,1992-03-16,day,A,minor,A minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.915,0.758,11,-3.534,0,0.509,0.131,0,0.365,0.963,127.168,5DJLorGsCBbCvbEeQS7oqY,4,1,204275,FALSE,https://api.spotify.com/v1/tracks/5DJLorGsCBbCvbEeQS7oqY,FALSE,Dança da Bundinha,28,https://p.scdn.co/mp3-preview/1141146fd2ccef2718a8bc39ca3934ca989ea270?cid=5980655d195f46ee8995cd0e1dd7f376,12,spotify:track:5DJLorGsCBbCvbEeQS7oqY,5LkqYwAqQDoqzjEcyJiMov,"Clássicos do Funk, Vol. 1 (Ao Vivo)",2007-01-01,day,B,minor,B minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.74,0.773,8,-6.415,1,0.0558,0.282,0,0.364,0.916,120.989,3GPuI7DSfm2YGK9L1GNqrZ,4,1,169533,FALSE,https://api.spotify.com/v1/tracks/3GPuI7DSfm2YGK9L1GNqrZ,FALSE,Porque Te Amo,30,https://p.scdn.co/mp3-preview/f156d3cdda0681f7acf75881e355c960a97aa740?cid=5980655d195f46ee8995cd0e1dd7f376,20,spotify:track:3GPuI7DSfm2YGK9L1GNqrZ,5LkqYwAqQDoqzjEcyJiMov,"Clássicos do Funk, Vol. 1 (Ao Vivo)",2007-01-01,day,G#,major,G# major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.904,0.848,1,-8.428,1,0.054,0.241,0.00746,0.0756,0.853,122.571,6isiQ4MwTJc2VfAdEEzE1A,4,1,203333,FALSE,https://api.spotify.com/v1/tracks/6isiQ4MwTJc2VfAdEEzE1A,FALSE,Festival,31,https://p.scdn.co/mp3-preview/02c5adc27fb5c4f197307b40eeb21a8297ca09e8?cid=5980655d195f46ee8995cd0e1dd7f376,2,spotify:track:6isiQ4MwTJc2VfAdEEzE1A,1wxslqthOJPDHJIOZayEyg,O Melhor do Rap,2000-03-09,day,C#,major,C# major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.871,0.819,7,-6.752,1,0.231,1.32e-4,0,0.37,0.931,127.904,0LoORhc3RHrtNLhAsmsoZf,4,1,289536,FALSE,https://api.spotify.com/v1/tracks/0LoORhc3RHrtNLhAsmsoZf,FALSE,Rap Do Amor,0,NA,13,spotify:track:0LoORhc3RHrtNLhAsmsoZf,3HrDEZklVEj1rChbh40pHA,Funk Brasil Relíquias (Vol. 1),2017-05-12,day,G,major,G major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.981,0.586,7,-9.96,1,0.214,0.0512,0,0.0323,0.94,122.641,0mCFMGHxxWEBrrD2qLT5HE,4,1,210266,FALSE,https://api.spotify.com/v1/tracks/0mCFMGHxxWEBrrD2qLT5HE,FALSE,Fazenda dos Mineiros,32,https://p.scdn.co/mp3-preview/7feebf0968c77c70a593e232d43f29a733407a66?cid=5980655d195f46ee8995cd0e1dd7f376,3,spotify:track:0mCFMGHxxWEBrrD2qLT5HE,1wxslqthOJPDHJIOZayEyg,O Melhor do Rap,2000-03-09,day,G,major,G major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.914,0.652,9,-8.813,0,0.0723,0.0644,0,0.318,0.971,129.99,0czqxYKMruo95gVxoorCBu,4,1,299986,FALSE,https://api.spotify.com/v1/tracks/0czqxYKMruo95gVxoorCBu,FALSE,Rap do Pirão,29,https://p.scdn.co/mp3-preview/d63faaa36af0be4926c50d324ba5cdf33efc5ead?cid=5980655d195f46ee8995cd0e1dd7f376,18,spotify:track:0czqxYKMruo95gVxoorCBu,1wxslqthOJPDHJIOZayEyg,O Melhor do Rap,2000-03-09,day,A,minor,A minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.706,0.665,9,-9.601,1,0.0322,0.177,2.6e-6,0.156,0.525,129.981,3Ww95oooebmrcdwPvAAq2G,4,1,225533,FALSE,https://api.spotify.com/v1/tracks/3Ww95oooebmrcdwPvAAq2G,FALSE,Só Voce,38,https://p.scdn.co/mp3-preview/7831551a2824106749e94d20a24cbdd28e5fe07f?cid=5980655d195f46ee8995cd0e1dd7f376,8,spotify:track:3Ww95oooebmrcdwPvAAq2G,2niOUFzrPzRJceBtDslesX,Marcas De Amor,1994,year,A,major,A major
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.844,0.695,6,-4.992,0,0.0923,0.0358,0,0.566,0.686,126.684,2u8xUuBhHt1krnKZop0gKF,4,1,206761,FALSE,https://api.spotify.com/v1/tracks/2u8xUuBhHt1krnKZop0gKF,FALSE,Perdi Você,27,https://p.scdn.co/mp3-preview/85cc1c69c4e892ee9ae787860f5a83e1488ef37e?cid=5980655d195f46ee8995cd0e1dd7f376,8,spotify:track:2u8xUuBhHt1krnKZop0gKF,5LkqYwAqQDoqzjEcyJiMov,"Clássicos do Funk, Vol. 1 (Ao Vivo)",2007-01-01,day,F#,minor,F# minor
37i9dQZF1DX6qtBDSfhRrH,Clássicos do Funk,0.873,0.951,8,-3.148,0,0.156,0.185,8.95e-4,0.0633,0.965,128.095,3X2mdu9ZRTx7NcOBXF2Tmw,4,1,113598,FALSE,https://api.spotify.com/v1/tracks/3X2mdu9ZRTx7NcOBXF2Tmw,FALSE,Gaiteiro 96,0,NA,16,spotify:track:3X2mdu9ZRTx7NcOBXF2Tmw,5g4rtdYwgerEI4SCfT7GgI,Funk Brasil Relíquias (Vol. 2),2017-12-22,day,G#,minor,G# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.895,0.935,9,-2.65,1,0.116,0.159,0,0.268,0.947,140.076,54pFXm5d8ytJZz47X78RoY,4,1,162445,FALSE,https://api.spotify.com/v1/tracks/54pFXm5d8ytJZz47X78RoY,FALSE,Toma E Depois Desce - Ao Vivo Em Maringá / 2019,0,NA,2,spotify:track:54pFXm5d8ytJZz47X78RoY,44vh4ackvoQpgivgKYEAHw,Das Repúblicas Para O Brasil (Ao Vivo Em Maringá / 2019),2019-09-20,day,A,major,A major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.817,0.901,9,-4.503,0,0.108,0.245,0,0.0635,0.678,139.884,5yzHDb35PuJFm2lz1ywYgX,4,1,166759,FALSE,https://api.spotify.com/v1/tracks/5yzHDb35PuJFm2lz1ywYgX,FALSE,Joga no Waze,63,https://p.scdn.co/mp3-preview/5f6e4d3489ff00077573d0d12a27ea6b2d898577?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:5yzHDb35PuJFm2lz1ywYgX,3luVLJ3kmDc0Sr0BPZouPE,Joga no Waze,2019-07-12,day,A,minor,A minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.886,0.594,1,-4.602,1,0.105,0.478,0,0.656,0.704,128.004,7EQgcu76NA4LU34yDnCgW2,4,1,169272,FALSE,https://api.spotify.com/v1/tracks/7EQgcu76NA4LU34yDnCgW2,FALSE,Famosinha,51,https://p.scdn.co/mp3-preview/8bbf35f459caa87e49ab93f52ef49966a7e2f8aa?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:7EQgcu76NA4LU34yDnCgW2,2uWPOX57yxyyMi5t9MOju0,Famosinha,2019-08-16,day,C#,major,C# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.754,0.806,1,-4.633,1,0.0363,0.147,0,0.183,0.584,129.961,4Jba76DjAcgEvvGfIopNTl,4,1,157051,FALSE,https://api.spotify.com/v1/tracks/4Jba76DjAcgEvvGfIopNTl,FALSE,Desencana,65,https://p.scdn.co/mp3-preview/cd4561b261313c9a1d4e511a7383843035036bcf?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:4Jba76DjAcgEvvGfIopNTl,5AyYtVtKpET9qePKG8MZNT,Desencana,2019-06-07,day,C#,major,C# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.58,0.83,7,-4.266,0,0.148,0.154,0,0.0449,0.734,135.936,1psCVg04oOY36IqUVyRfhO,4,1,170076,FALSE,https://api.spotify.com/v1/tracks/1psCVg04oOY36IqUVyRfhO,FALSE,Tchau Tchau,62,https://p.scdn.co/mp3-preview/310d0082c506000675afca94942657bf67b88192?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:1psCVg04oOY36IqUVyRfhO,4ZSGYFaYCpPQmi9jo5orwQ,Tchau Tchau,2019-09-06,day,G,minor,G minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.78,0.487,4,-5.7,1,0.0636,0.635,0,0.161,0.615,76.985,0DAm9SwFaSPlggmfNhq2tw,4,1,154289,FALSE,https://api.spotify.com/v1/tracks/0DAm9SwFaSPlggmfNhq2tw,FALSE,Amém,63,https://p.scdn.co/mp3-preview/5ad8bedae70d575465ee4c6c7b8c273871cbb4ad?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:0DAm9SwFaSPlggmfNhq2tw,6WwMJ6QVDKqFbHZDvXraWR,Amém,2019-04-19,day,E,major,E major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.768,0.598,8,-7.441,0,0.225,0.238,0,0.115,0.908,155.939,4AyZQaRMTszmhWo7enzHqe,4,1,173448,FALSE,https://api.spotify.com/v1/tracks/4AyZQaRMTszmhWo7enzHqe,FALSE,Doida,59,https://p.scdn.co/mp3-preview/271b7292c01a288acb5abeee84b4905d886a8701?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:4AyZQaRMTszmhWo7enzHqe,21pd7NfUknICTdrZTynWoy,Doida,2019-05-10,day,G#,minor,G# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.815,0.723,6,-3.611,0,0.0574,0.115,0,0.184,0.896,149.918,29dRTbLTxRaSl63DIzbjvl,4,1,147990,FALSE,https://api.spotify.com/v1/tracks/29dRTbLTxRaSl63DIzbjvl,FALSE,Quem Me Dera,67,NA,1,spotify:track:29dRTbLTxRaSl63DIzbjvl,4dnvHZqul9z0csYtnHcHw7,Quem Me Dera,2018-10-16,day,F#,minor,F# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.832,0.833,10,-2.38,0,0.0975,0.621,0,0.645,0.853,135.049,5Wmg5LPPJnbMsKA9fthM3l,4,1,154417,FALSE,https://api.spotify.com/v1/tracks/5Wmg5LPPJnbMsKA9fthM3l,FALSE,Qualidade De Vida - Ao Vivo,62,NA,1,spotify:track:5Wmg5LPPJnbMsKA9fthM3l,2zfqph70lkdj2EXP6IzrZq,Qualidade De Vida (Ao Vivo),2019-01-09,day,A#,minor,A# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.86,0.706,11,-3.461,0,0.0401,0.362,0,0.362,0.664,127.046,1HqUmDKUZr8Sx52DQ2o1fG,4,1,186282,FALSE,https://api.spotify.com/v1/tracks/1HqUmDKUZr8Sx52DQ2o1fG,FALSE,Faz comigo outra vez,55,https://p.scdn.co/mp3-preview/6bc374cda64dd5d23d3fc6e592e7c9f7c8588f0b?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:1HqUmDKUZr8Sx52DQ2o1fG,2Px5d17f0CklkzBreKDg4O,Faz comigo outra vez,2019-05-24,day,B,minor,B minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.647,0.616,1,-5.193,0,0.0293,0.41,0,0.136,0.735,126.028,4oErKdD0VR16Tcmm6aUwAL,4,1,192947,FALSE,https://api.spotify.com/v1/tracks/4oErKdD0VR16Tcmm6aUwAL,FALSE,Espelho No Teto,63,https://p.scdn.co/mp3-preview/3f499d8d50f4ff6cdfe1b75e30c4819821c7b41c?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:4oErKdD0VR16Tcmm6aUwAL,0esadHc2WBCJ6zBcNLhLAt,Espelho No Teto (feat. Gustavo Mioto),2019-04-26,day,C#,minor,C# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.684,0.724,6,-5.45,1,0.0458,0.198,3.17e-5,0.511,0.672,163.895,4cdIxTKmgqDu7PFkM4OZY5,4,1,147611,FALSE,https://api.spotify.com/v1/tracks/4cdIxTKmgqDu7PFkM4OZY5,FALSE,Menos Mi Mi Mi,57,https://p.scdn.co/mp3-preview/20e445920e8fe078ad9efc242ecae51937713acc?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:4cdIxTKmgqDu7PFkM4OZY5,0zPqhomVCKK75bScw4DnPJ,Menos Mi Mi Mi,2019-02-15,day,F#,major,F# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.608,0.729,1,-7.4,1,0.128,0.151,0,0.201,0.431,165.959,7KdcbYcVF8LkQeQcTYOixJ,4,1,181512,FALSE,https://api.spotify.com/v1/tracks/7KdcbYcVF8LkQeQcTYOixJ,FALSE,Vingança - Ao Vivo,71,https://p.scdn.co/mp3-preview/aa5979c9c00133c6714398c7ae86ff7b73f3e60b?cid=5980655d195f46ee8995cd0e1dd7f376,3,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,4ypgnFdLUnA00qg9a6Z1k2,Live-Móvel (ao Vivo),2018-09-14,day,C#,major,C# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.836,0.743,1,-4.71,1,0.0299,0.532,0,0.128,0.922,124.975,0Eo3gImsF5URwPVUSfR219,4,1,200542,FALSE,https://api.spotify.com/v1/tracks/0Eo3gImsF5URwPVUSfR219,FALSE,Me Rendo,50,https://p.scdn.co/mp3-preview/add26fc7eccf8cd7869e991639718727abef9033?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:0Eo3gImsF5URwPVUSfR219,6WdIhYXDnByhHV7VmxRaZT,Me Rendo,2019-02-01,day,C#,major,C# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.716,0.665,6,-3.952,1,0.0503,0.689,0,0.151,0.657,167.991,277R3e4T9nhRCr4URDwFYR,4,1,164694,FALSE,https://api.spotify.com/v1/tracks/277R3e4T9nhRCr4URDwFYR,FALSE,Atende Neném,43,https://p.scdn.co/mp3-preview/d85da2cb5f3e1a13a7530e8526d0bfd9a165a201?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:277R3e4T9nhRCr4URDwFYR,6kHswYF0xBxoXvhqeDVug3,Atende Neném,2019-04-26,day,F#,major,F# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.728,0.905,3,-2.481,0,0.0891,0.388,0,0.858,0.816,134.992,1tgohIudSK7R1tk8YFwYxD,4,1,144584,FALSE,https://api.spotify.com/v1/tracks/1tgohIudSK7R1tk8YFwYxD,FALSE,Sem Critério - Ao Vivo,50,https://p.scdn.co/mp3-preview/49c2eb00868cd3579c110140ad0eefc7b5c1411a?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:1tgohIudSK7R1tk8YFwYxD,6XuO0ARs0mvBii0ExlQOKS,Sem Critério (Ao Vivo),2019-06-13,day,D#,minor,D# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.674,0.53,9,-4.955,1,0.106,0.439,0,0.134,0.228,177.998,5Yzb3sVRYO4kqHhy0iVs1K,4,1,190140,FALSE,https://api.spotify.com/v1/tracks/5Yzb3sVRYO4kqHhy0iVs1K,FALSE,Clichê (Participação especial de Felipe Araújo),66,https://p.scdn.co/mp3-preview/96dd8c0fbfd0b19634c44517967410d4983fc829?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:5Yzb3sVRYO4kqHhy0iVs1K,78HcFuBFCEVKD4BeZhTCyF,Clichê (Participação especial de Felipe Araújo),2018-11-23,day,A,major,A major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.674,0.53,9,-4.955,1,0.106,0.439,0,0.134,0.228,177.998,5Yzb3sVRYO4kqHhy0iVs1K,4,1,190140,FALSE,https://api.spotify.com/v1/tracks/5Yzb3sVRYO4kqHhy0iVs1K,FALSE,Clichê (Participação especial de Felipe Araújo),66,https://p.scdn.co/mp3-preview/96dd8c0fbfd0b19634c44517967410d4983fc829?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:5Yzb3sVRYO4kqHhy0iVs1K,78HcFuBFCEVKD4BeZhTCyF,Clichê (Participação especial de Felipe Araújo),2018-11-23,day,A,major,A major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.936,0.692,6,-4.518,1,0.155,0.218,0,0.177,0.791,129.979,33jOMBykUjPPu2ACBgyYGb,4,1,142151,FALSE,https://api.spotify.com/v1/tracks/33jOMBykUjPPu2ACBgyYGb,FALSE,Seu problema é grave,46,https://p.scdn.co/mp3-preview/c1d24e589b4777ed675356d3fa75c0e95d70c903?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:33jOMBykUjPPu2ACBgyYGb,5VfdmHl1tInolU1iz8A6lZ,Seu problema é grave,2018-12-05,day,F#,major,F# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.7,0.943,9,-2.956,0,0.0747,0.186,0,0.558,0.507,97.024,6ccN1E0aZw3951AGCt6ShS,4,1,137221,FALSE,https://api.spotify.com/v1/tracks/6ccN1E0aZw3951AGCt6ShS,FALSE,Ela é Só Dela (feat. MC Kevinho) - Ao Vivo,55,https://p.scdn.co/mp3-preview/cdd931b8d3dad84b89db8aab89b5f0f73ae85ca5?cid=5980655d195f46ee8995cd0e1dd7f376,14,spotify:track:6ccN1E0aZw3951AGCt6ShS,3Epj5Yu1oKT74AocfDrAOn,A Origem (Ao Vivo),2018-10-18,day,A,minor,A minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.873,0.818,4,-3.126,1,0.0689,0.629,0,0.0794,0.867,130.037,0B9OGfl5twk1UhYnrZv6QH,4,1,165134,FALSE,https://api.spotify.com/v1/tracks/0B9OGfl5twk1UhYnrZv6QH,FALSE,Eu Te Amo Tanto,58,https://p.scdn.co/mp3-preview/e7440b849140762abf032303e1d71bcb91e5da4a?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:0B9OGfl5twk1UhYnrZv6QH,1T9XKKiIyekp4kNVvNhysR,Eu Te Amo Tanto,2018-11-09,day,E,major,E major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.741,0.794,3,-2.555,1,0.0402,0.591,0,0.236,0.765,157.987,0PaAB17axL9hn88mHiw8g0,4,1,196613,FALSE,https://api.spotify.com/v1/tracks/0PaAB17axL9hn88mHiw8g0,FALSE,Não Fala Não pra Mim,67,https://p.scdn.co/mp3-preview/f4b8fb64044b3111b79f864549a2cbb7950c9294?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:0PaAB17axL9hn88mHiw8g0,6ARrHdaTbtLGCYzs5ZGrHG,Não Fala Não pra Mim,2018-06-15,day,D#,major,D# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.929,0.709,6,-4.679,0,0.0696,0.123,0,0.189,0.776,129.97,5x2q57QbEO15x0rlt5vOrF,4,1,171283,FALSE,https://api.spotify.com/v1/tracks/5x2q57QbEO15x0rlt5vOrF,FALSE,É Tudo Dela,43,https://p.scdn.co/mp3-preview/cf8594873aec26780f1008cfe95019aba30ef195?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:5x2q57QbEO15x0rlt5vOrF,0Uy9yyovfrFSSzbT6puEH1,É Tudo Dela,2019-01-04,day,F#,minor,F# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.807,0.853,11,-1.695,0,0.0706,0.17,2.01e-6,0.956,0.664,129.901,4IfmuY0gpC7hW2t69Z9Kjv,4,1,160896,FALSE,https://api.spotify.com/v1/tracks/4IfmuY0gpC7hW2t69Z9Kjv,FALSE,Carro Chefe,44,https://p.scdn.co/mp3-preview/13b4c232f9c593a2084cdb6255138a81d10da2e3?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:4IfmuY0gpC7hW2t69Z9Kjv,6qyQ5uBzQyXJ0xV9yWxQyG,Carro Chefe,2018-12-07,day,B,minor,B minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.694,0.709,6,-4.006,0,0.0858,0.302,0,0.828,0.664,124.041,3PulRWC9CR39RYMoklnUYj,4,1,185916,FALSE,https://api.spotify.com/v1/tracks/3PulRWC9CR39RYMoklnUYj,FALSE,Cheiro Natural (feat. MC Kekel) - Ao Vivo,51,https://p.scdn.co/mp3-preview/a21917ee5f93782b09395bdd803fe2318507ce81?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:3PulRWC9CR39RYMoklnUYj,0viB3gXGIApu6D2R41b3KL,Cheiro Natural (feat. MC Kekel) [Ao Vivo],2018-11-01,day,F#,minor,F# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.955,0.608,11,-4.127,0,0.195,0.416,2.27e-5,0.0406,0.874,129.933,6bNlw1ZBCANkX0Vlny9W97,4,1,133209,FALSE,https://api.spotify.com/v1/tracks/6bNlw1ZBCANkX0Vlny9W97,FALSE,Aposta,44,https://p.scdn.co/mp3-preview/df1d7acd7abb3fa22e21849039d8081fa6590d70?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:6bNlw1ZBCANkX0Vlny9W97,0EGhTLfbx6ru7P18mlhS5N,Aposta,2018-10-08,day,B,minor,B minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.719,0.781,10,-5.131,1,0.0535,0.1,0,0.197,0.713,156.012,0EyxB6uQOUC4ex2tbJuu6m,4,1,157307,FALSE,https://api.spotify.com/v1/tracks/0EyxB6uQOUC4ex2tbJuu6m,FALSE,Deixa Eu Te Chamar de Meu Amor,70,https://p.scdn.co/mp3-preview/d25736df55b6cf1a7762047f3353c153b3d2bb20?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:0EyxB6uQOUC4ex2tbJuu6m,5AKxKQG9qwkH2hxCaZHBmk,Deixa Eu Te Chamar de Meu Amor,2018-11-09,day,A#,major,A# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.816,0.811,8,-4.002,1,0.0726,0.147,1.15e-6,0.095,0.756,135.062,33ENiXY9LAcIrG1jGUKIGp,4,1,187663,FALSE,https://api.spotify.com/v1/tracks/33ENiXY9LAcIrG1jGUKIGp,FALSE,Hoje Eu To um Nojo,43,https://p.scdn.co/mp3-preview/02be361eba657435ff3390fcc00848baa2482930?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:33ENiXY9LAcIrG1jGUKIGp,5fNgXbkNyeIVSfImrBQXLI,Hoje Eu To um Nojo,2018-10-18,day,G#,major,G# major
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.716,0.841,4,-2.79,0,0.109,0.207,0,0.0733,0.882,134.756,1VFYhqSlGrZXrXcAgmOHow,4,1,152701,FALSE,https://api.spotify.com/v1/tracks/1VFYhqSlGrZXrXcAgmOHow,FALSE,Parede Apanhando pra Cama (feat. DJ Yuri Martins),49,https://p.scdn.co/mp3-preview/205d0fa876b2823f19a2f7f490e329f641134152?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:1VFYhqSlGrZXrXcAgmOHow,5PVuoVq02RhJ6TUyQryZGV,EP 2,2018-08-31,day,E,minor,E minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.776,0.827,1,-3.162,0,0.0448,0.228,0,0.0704,0.896,153.872,1n36knZX4bQ6FvcNEISVe9,4,1,176945,FALSE,https://api.spotify.com/v1/tracks/1n36knZX4bQ6FvcNEISVe9,FALSE,Amor Falso,62,https://p.scdn.co/mp3-preview/5573602ebeb781ce06d5f687489446f56345f9d6?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:1n36knZX4bQ6FvcNEISVe9,0PmAoUGCiwmbjnaOaG3OCU,Amor Falso,2018-05-18,day,C#,minor,C# minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.785,0.686,0,-9.636,0,0.194,0.176,0,0.0456,0.942,172.047,5d4wIiSKzRqhJwip4co3Wa,4,1,181760,FALSE,https://api.spotify.com/v1/tracks/5d4wIiSKzRqhJwip4co3Wa,FALSE,Oh Quem Voltou,56,https://p.scdn.co/mp3-preview/052308a0a8bd9a0978caa0a8bc86e3622c1ac88c?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:5d4wIiSKzRqhJwip4co3Wa,0LCkfY4yVqQcYtsjddvcKX,Oh Quem Voltou,2018-02-23,day,C,minor,C minor
37i9dQZF1DWZLiXDryu4Fe,Funknejo,0.731,0.658,9,-6.373,1,0.0525,0.00772,0,0.398,0.688,150.191,04lWG7YSk1BRB0z4VLj80R,4,1,146390,FALSE,https://api.spotify.com/v1/tracks/04lWG7YSk1BRB0z4VLj80R,FALSE,"Menos Briga, Mais Amor",49,https://p.scdn.co/mp3-preview/19a219d8ed95f3a71581091021bc153af216cf4d?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:04lWG7YSk1BRB0z4VLj80R,51SLk0dFXLF7UDgx7nxAKF,"Menos Briga, Mais Amor",2018-08-31,day,A,major,A major
